"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"240427"	28.4002112669918	-0.178792457718305	0.222811174138565	-0.802439367816963	0.422298848219701	0.466400681354591	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Secundilactobacillus"	NA
"44000"	41.8657258896462	0.182726679522837	0.228438226721961	0.799895368410646	0.42377142147911	0.467675667848568	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacterales Family III. Incertae Sedis"	"Caldicellulosiruptor"	NA
"49338"	117.480301708113	0.128297941855529	0.161133660335925	0.796220613297422	0.425903818394147	0.469676378874266	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Desulfitobacterium"	NA
"1810504"	1200.52129134251	-0.0960535682176644	0.120786097134161	-0.795236956046146	0.426475678274921	0.469954458069065	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Immundisolibacterales"	"Immundisolibacteraceae"	"Immundisolibacter"	NA
"651457"	23.0368058745267	-0.187120340642938	0.235975411788555	-0.792965416289248	0.427797972304708	0.471058441414173	"Bacteria"	"Thermotogae"	"Thermotogae"	"Kosmotogales"	"Kosmotogaceae"	"Kosmotoga"	NA
"2724150"	18.9809741527912	0.39223907156016	0.496686867288383	0.789710977665977	0.429696578824048	0.47279488837676	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Romboutsia"	NA
"1303590"	4.11586258283474	-0.488895161236112	0.623201549734672	-0.78448964294819	0.432752856800946	0.475445963749919	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Bombilactobacillus"	NA
"191303"	15.6619158468254	-0.234623146643908	0.298905185998279	-0.784941706047413	0.432487747799051	0.475445963749919	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Turicibacter"	NA
"74700"	5.74290786310306	0.33894952766342	0.434258548586395	0.780524709914804	0.4350820888448	0.477499665136993	"Bacteria"	"Tenericutes"	"Mollicutes"	"Entomoplasmatales"	"Entomoplasmataceae"	"Entomoplasma"	NA
"33002"	13.1988121768479	-0.251760620855288	0.3226863315163	-0.780202308763026	0.435271803594265	0.477499665136993	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Desulfurella"	NA
"1471761"	131.620755241915	-0.213902769443215	0.279522476083966	-0.765243541199028	0.444126536596445	0.486850118416684	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Thermoactinomycetaceae"	"Novibacillus"	NA
"2494374"	735.323478570742	-0.113802826224879	0.148958875752356	-0.763988219232241	0.444874263092293	0.48710126008268	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Tabrizicola"	NA
"1053"	932.058463671146	-0.107509629267413	0.14076612878217	-0.76374643671405	0.445018362102747	0.48710126008268	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Ectothiorhodospiraceae"	"Halorhodospira"	NA
"2060094"	61.6516336264889	-0.120020147467003	0.158239928689244	-0.758469423369763	0.448170011083448	0.490185949622522	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales Family XIII. Incertae Sedis"	"Aminipila"	NA
"142864"	54.4496637343822	-0.195812327758741	0.265669080569264	-0.737053507842024	0.461089810584335	0.50394202346392	"Bacteria"	"Cyanobacteria"	""	"Nostocales"	"Nostocaceae"	"Cylindrospermum"	NA
"1850374"	4109.23122548183	-0.107849411819568	0.146780876779662	-0.734764733565835	0.462482788518307	0.505088929511078	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Ancylobacter"	NA
"29546"	9.80765625705	0.243097375100335	0.332526149904962	0.731062429736169	0.464741021196309	0.50717839729664	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Lawsonia"	NA
"1860122"	482.322709763312	-0.0483869153204338	0.0674314524848383	-0.717571897643958	0.473021290386002	0.515831822601946	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Halothiobacillaceae"	"Halothiobacillus"	NA
"1332188"	28.1559333287233	-0.254131075512057	0.355415206917036	-0.715025892438469	0.474593044093377	0.517162175550233	"Bacteria"	"Candidatus Saccharibacteria"	"Candidatus Saccharimonia"	"Candidatus Nanosynbacterales"	"Candidatus Nanosynbacteraceae"	"Candidatus Saccharimonas"	NA
"1752063"	71.4805888804835	-0.120566330025202	0.170402730962201	-0.70753754558045	0.479232488926331	0.521830932386449	"Bacteria"	"Cyanobacteria"	""	"Nostocales"	"Hapalosiphonaceae"	"Fischerella"	NA
"1124597"	104.914226006078	0.107054168464618	0.151468004831445	0.706777438467937	0.479704797314464	0.521958587751489	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Magnetococcales"	"Magnetococcaceae"	"Magnetococcus"	NA
"2576307"	12.8464661860012	0.232146020391371	0.33024893092743	0.702942534104322	0.482091562655885	0.524167601408396	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Caloramator"	NA
"1472345"	12.8266469234934	0.215553414860603	0.308948858167606	0.697699341370164	0.485365240150083	0.52733695714754	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Basilea"	NA
"1295642"	42.0472689292761	-0.14538289837519	0.210040163724135	-0.692167135072961	0.488832375099458	0.530446188735415	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Parageobacillus"	NA
"1704307"	58.2643316999309	0.186442172586576	0.269432153427382	0.691981896796243	0.488948697779923	0.530446188735415	"Bacteria"	"Verrucomicrobia"	"Spartobacteria"	""	""	"Candidatus Xiphinematobacter"	NA
"2508687"	5.77331091210602	0.287522450485395	0.416044285754685	0.691086166377318	0.489511393188884	0.530665005890604	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Thiotrichaceae"	"Candidatus Thioglobus"	NA
"252967"	8.67707707662493	0.32132678996049	0.467401210550669	0.687475305384679	0.491783257193163	0.532734994896057	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Thiospirochaeta"	NA
"284016"	11720.2081659599	-0.124679284824607	0.190445896347633	-0.654670366837532	0.512680008233823	0.554962895510839	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Phenylobacterium"	NA
"1006576"	7.07599444363506	0.253585266872509	0.388395987800832	0.652903930105856	0.513818215130781	0.555785707315856	"Bacteria"	"Thermotogae"	"Thermotogae"	"Petrotogales"	"Petrotogaceae"	"Defluviitoga"	NA
"33926"	11.8442226174511	0.211443681702126	0.328175483943246	0.644300662442818	0.519380486159605	0.561389201951925	"Bacteria"	"Tenericutes"	"Mollicutes"	"Acholeplasmatales"	"Acholeplasmataceae"	"Candidatus Phytoplasma"	NA
"2170745"	237.158855591213	0.231066575505888	0.368209336993063	0.627541325792728	0.530304455931273	0.572775569595129	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Auritidibacter"	NA
"767892"	53.7983805166797	-0.106393913051745	0.170000700637142	-0.625843968013035	0.531417289505754	0.573271283409237	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Hyphomonadaceae"	"Candidatus Puniceispirillum"	NA
"1785995"	0.0361277061850991	1.94431392416899	3.11653965008542	0.623869465006066	0.532713315059196	0.573271283409237	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Thermoactinomycetaceae"	"Gemella"	NA
"2493109"	0.0379562928173844	1.94431392416899	3.11653965008542	0.623869465006066	0.532713315059196	0.573271283409237	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Thiomonas"	NA
"1541743"	0.0353232492514354	1.94431392416899	3.11653965008542	0.623869465006066	0.532713315059196	0.573271283409237	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Salinisphaerales"	"Salinisphaeraceae"	"Candidatus Ruthia"	NA
"28907"	0.0353232492514354	1.94431392416899	3.11653965008542	0.623869465006066	0.532713315059196	0.573271283409237	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Fastidiosibacteraceae"	"Caedibacter"	NA
"1206"	15.6302410678568	-0.214605005383008	0.346054795902756	-0.620147467753384	0.535160703338273	0.575483711709774	"Bacteria"	"Cyanobacteria"	""	"Oscillatoriales"	"Microcoleaceae"	"Trichodesmium"	NA
"33993"	19.9811608419525	-0.155530666521806	0.253347918785876	-0.61390149667366	0.539280421128624	0.579489926212775	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Anaplasmataceae"	"Neorickettsia"	NA
"2686094"	1044.56847513513	-0.102792664774464	0.167753245891859	-0.612761107708929	0.54003431051193	0.579876140578917	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Terricaulis"	NA
"2763056"	314.485214564752	-0.236755529810846	0.40118952442104	-0.590133877878565	0.555100897787868	0.595619211495012	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Oscillospiraceae"	"Oscillibacter"	NA
"2709380"	7624.33177161306	0.0890888813262221	0.151289531754163	0.588863487732823	0.5559528526857	0.596098244673945	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Starkeya"	NA
"1173027"	103.52082703416	0.285016630040807	0.496709172421988	0.573809878829187	0.566096463017263	0.606531924661353	"Bacteria"	"Cyanobacteria"	""	"Oscillatoriales"	"Microcoleaceae"	"Microcoleus"	NA
"2338327"	13376.5651873366	-0.110729939032744	0.193870650199085	-0.571153699226964	0.567895460581461	0.608016261511105	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Erythrobacteraceae"	"Altererythrobacter"	NA
"665099"	108.878987422866	0.134437017831638	0.23645402948891	0.568554564801542	0.569658466160094	0.609459931044642	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Cytobacillus"	NA
"2697033"	7.6996933435455	0.214864897482303	0.380669317733397	0.564439757744762	0.572454887751186	0.61200631635945	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Bombella"	NA
"2494234"	660.282118938278	-0.0681395374884467	0.12096825101627	-0.563284472710793	0.573241189593568	0.612401561557082	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Sutterellaceae"	"Sutterella"	NA
"2109686"	0.355336153403352	-0.737501541693415	1.34293057359029	-0.549173245584636	0.582886563149814	0.622253629506337	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Butyricicoccus"	NA
"2651284"	38.5918458772205	0.142636996685439	0.262540153365241	0.543295929621119	0.586926066349649	0.626111260910003	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Pradoshia"	NA
"312883"	2.64415525632598	0.330991735877605	0.61189559082383	0.540928453875557	0.588556897787772	0.627395677844833	"Bacteria"	"Cyanobacteria"	""	"Nostocales"	"Aphanizomenonaceae"	"Raphidiopsis"	NA
"1165"	97.0088215579524	0.0913322216788739	0.172322275495599	0.530008215224657	0.596106234895729	0.634826505719212	"Bacteria"	"Cyanobacteria"	""	"Nostocales"	"Nostocaceae"	"Anabaena"	NA
"155537"	0.0733092968970591	1.46342201766742	2.76327517681894	0.529596918158579	0.596391431563423	0.634826505719212	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Microscillaceae"	"Microscilla"	NA
"292566"	22.1353118131334	0.132482729269973	0.256436432820628	0.516629902439184	0.605414537551379	0.643964812011959	"Bacteria"	"Cyanobacteria"	""	"Synechococcales"	"Synechococcaceae"	"Dactylococcopsis"	NA
"1532023"	1378.77990268372	0.0991458515710018	0.199143946069065	0.497860233906468	0.618582557469623	0.65749556000025	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Erythrobacteraceae"	"Qipengyuania"	NA
"2420"	14.4987843189396	0.156960975734387	0.31693954162566	0.495239486147093	0.620431081004856	0.658983879390996	"Bacteria"	"Thermotogae"	"Thermotogae"	"Thermotogales"	"Fervidobacteriaceae"	"Thermosipho"	NA
"1076"	14793.0274196649	0.0783207030238851	0.158785460957435	0.493248579256764	0.621836956447118	0.660000235362645	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Bradyrhizobiaceae"	"Rhodopseudomonas"	NA
"2290923"	1171.27495144153	-0.0349567340094254	0.0720665928543942	-0.485061560771343	0.62763267792916	0.665671022046079	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Crenobacter"	NA
"89152"	4.39369738385055	0.282136104988102	0.583630101513139	0.483415958595396	0.628800419210804	0.666428706733873	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptacetobacter"	NA
"577489"	7.91302439818537	0.18576434219245	0.387305238940414	0.479632918730102	0.631488434687656	0.668453691730828	"Bacteria"	"Cyanobacteria"	""	"Chroococcales"	"Aphanothecaceae"	"Euhalothece"	NA
"1796646"	105.18022360352	-0.0592362891281819	0.12355122811838	-0.479447189884873	0.631620529125252	0.668453691730828	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Muribaculaceae"	"Muribaculum"	NA
"1173026"	34.0342179310721	-0.101698044830756	0.212947366404302	-0.477573620880905	0.63295370983833	0.669382700332623	"Bacteria"	"Cyanobacteria"	""	"Chroococcales"	"Chroococcaceae"	"Gloeocapsa"	NA
"28123"	134.704814708105	-0.0495987479863465	0.105873283322547	-0.468472748079814	0.639446554979129	0.675763073917555	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonas"	NA
"2003315"	5100.2859819914	-0.0655563664195488	0.140838639008877	-0.46547145641912	0.641593873000027	0.677545253814684	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Erythrobacteraceae"	"Porphyrobacter"	NA
"2602067"	696.200756972391	-0.0517087262550003	0.111937391551492	-0.461943283993839	0.644121993112376	0.679726726399994	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Octadecabacter"	NA
"118562"	13.2347831297061	-0.132430769146215	0.299633818637651	-0.441975374303006	0.65850702594771	0.694116055868382	"Bacteria"	"Cyanobacteria"	""	"Oscillatoriales"	"Microcoleaceae"	"Arthrospira"	NA
"39960"	10645.5379256724	-0.0670342624066704	0.151762174968309	-0.441705994399912	0.658701971385301	0.694116055868382	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Erythrobacteraceae"	"Erythrobacter"	NA
"39488"	10.2017769442136	-0.153718983110422	0.350294208381268	-0.438828217631022	0.66078601249001	0.695813351260971	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Anaerobutyricum"	NA
"2762729"	1058.77433776416	0.0606378802984542	0.140713031232623	0.430932940377139	0.666517131188461	0.701345871758796	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Novosphingopyxis"	NA
"2093824"	35.2171528842748	-0.132732260505442	0.314623840149418	-0.421876042331713	0.673115497819064	0.707782390410604	"Bacteria"	"Candidatus Saccharibacteria"	"Candidatus Saccharimonia"	"Candidatus Nanosynbacterales"	"Candidatus Nanosynbacteraceae"	"Candidatus Nanosynbacter"	NA
"1188319"	257.513084463655	0.0468664947016393	0.11253053499179	0.416478022654551	0.677060245977721	0.711287575353936	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Gallionellaceae"	"Ferriphaselus"	NA
"340071"	1.03063290315572	0.407727396989569	0.980135621205783	0.415990795730874	0.67741673843232	0.711287575353936	"Bacteria"	"Chlamydiae"	"Chlamydiia"	"Parachlamydiales"	"Criblamydiaceae"	"Criblamydia"	NA
"28446"	26.8134908959858	-0.0920818244393075	0.222454056849947	-0.413936368449418	0.678920708357086	0.712357916691589	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Anaerotignum"	NA
"279826"	140.215833175379	0.105158244121964	0.2589892841491	0.406033185764647	0.68471821695623	0.717928515638843	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Mesobacillus"	NA
"472569"	234.853330268378	0.139030739437466	0.34558719408351	0.402302926201224	0.687461101371029	0.720290676418683	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Dermabacteraceae"	"Devriesea"	NA
"71667"	18.5261363230501	-0.0975896269850561	0.251227334766113	-0.388451467973856	0.697681962629127	0.730478977966394	"Bacteria"	"Chlamydiae"	"Chlamydiia"	"Parachlamydiales"	"Waddliaceae"	"Waddlia"	NA
"187101"	2.44372123526661	0.25860315594665	0.688199865999918	0.375767518598559	0.707089737446994	0.739802074054862	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Leptotrichiaceae"	"Sneathia"	NA
"1430884"	0.143703495779803	0.572539882737475	1.55391379606836	0.368450221747235	0.71253755563938	0.744971697574601	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Methylibium"	NA
"1873716"	1416.4573358912	-0.0409575315681422	0.111806372927134	-0.366325554580283	0.714122163099234	0.746097782342483	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Hyphomonadaceae"	"Hyphomonas"	NA
"2377"	74.4158721070148	-0.0518979459766126	0.14548119570454	-0.356733017798484	0.721291685055534	0.753053108687241	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Sporomusaceae"	"Sporomusa"	NA
"669359"	37.2198904955804	0.0865828251517941	0.24841771012748	0.348537248440792	0.727436745118182	0.758929748278018	"Bacteria"	"Cyanobacteria"	""	"Chroococcales"	"Chroococcaceae"	"Geminocystis"	NA
"43663"	1636.55628038586	0.132304272209792	0.382779714556125	0.34564076198033	0.729612708255385	0.760435685576824	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Paenarthrobacter"	NA
"884684"	11.6957075649079	-0.112645506021586	0.326282800516725	-0.34523887205575	0.729914797516257	0.760435685576824	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Hungateiclostridiaceae"	"Mageeibacillus"	NA
"1510"	24.2414273172437	-0.0877254462033086	0.254856191963499	-0.344215479041109	0.730684242201623	0.760698184161747	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Hungateiclostridiaceae"	"Thermoclostridium"	NA
"911045"	178.090472633925	0.0376710901408465	0.113601367737339	0.331607716448862	0.740185492112696	0.770044354851849	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Pseudovibrio"	NA
"339862"	100.904837243078	0.045211897964635	0.139764067302126	0.323487279937991	0.746326239278596	0.775883714101511	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Desulfosporosinus"	NA
"393662"	195.554942060867	-0.0440834589468353	0.149990855683785	-0.293907643541773	0.76882847723432	0.798712269635654	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Halieaceae"	"Congregibacter"	NA
"247481"	14.4444100103923	0.0942537931923354	0.325554911295527	0.289517343839962	0.772185509458519	0.801633261937869	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Amoebophilaceae"	"Candidatus Cardinium"	NA
"105841"	51.3567622909118	0.049170418594149	0.174337992182017	0.282040753015055	0.777912261821423	0.806439368742942	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Anaerostipes"	NA
"299262"	503.19247807455	-0.0423888256646753	0.15017469953067	-0.282263429173821	0.777741525180568	0.806439368742942	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Tateyamaria"	NA
"52227"	442.862016047526	0.0321364628220052	0.114479937751903	0.28071698371858	0.778927481215865	0.806922760667597	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	NA
"2115978"	14.4160145632822	-0.0853353654421112	0.310951210617617	-0.274433295411896	0.783751658783352	0.811348548177132	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	"Candidatus Phycorickettsia"	NA
"255247"	63.3208144108871	-0.0606200654618552	0.223376238648898	-0.271380993021095	0.78609801908913	0.812632973319987	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Fictibacillus"	NA
"1084"	852.746444774299	-0.0319622227521931	0.117641792316422	-0.271691055728088	0.785859579187207	0.812632973319987	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"Pararhodospirillum"	NA
